"ID","huc2","huc4","huc4_name","Latitude","Longitude","Elevation","Location","River_group","Anomalies","PeriodLength","PeriodID","AccumValue","Indicator","Year","Condition","WYT","meanValue","ratio","Ratio_Diff","Previous_PeriodLength","Whiplash","Flag"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-784.135,3,55,-1524.6035297652,-750.2935453132,2014,"Deficit","C",1225.135,-0.612417035929265,-0.248603698515837,2,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-457.535,1,45,-361.597,-361.597,1987,"Deficit","BN",1225.135,-0.295148697898599,-0.656807274300383,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-376.535,1,55,-328.58953132,-328.58953132,2012,"Deficit","BN",1225.135,-0.268206794614471,-0.35221360757794,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",1161.665,1,52,1037.3139838058,1037.3139838058,2006,"Surplus","W",1225.135,0.846693616463329,0.913498631373522,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",327.665,1,56,246.433414546868,246.433414546868,2016,"Surplus","AN",1225.135,0.201147966996999,0.596737722029154,4,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-38.5350000000001,2,50,445.41218638,8.96338057999992,2004,"Surplus","AN",1225.135,0.00731623909201837,-0.348929240630624,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-458.735,2,55,-774.309984452,-445.720453132,2013,"Deficit","D",1225.135,-0.363813337413428,-0.0956065427989569,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-455.135,4,55,-2009.25438429652,-484.65085453132,2015,"Deficit","D",1225.135,-0.395589755032156,0.216827280897109,3,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-857.735,2,59,-1655.756522,-852.306502,2021,"Deficit","C",1225.135,-0.695683742607958,-0.0398784476812759,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",500.165,1,50,436.4488058,436.4488058,2003,"Surplus","W",1225.135,0.356245479722643,0.468067394858526,3,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-69.5350000000001,3,49,-1057.580562,-136.996942,2002,"Deficit","AN",1225.135,-0.111821915135883,0.495584142155762,2,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",508.565,1,44,443.08058,443.08058,1986,"Surplus","W",1225.135,0.361658576401784,0.481057010043791,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",249.265,5,48,2134.66138,274.523,1999,"Surplus","W",1225.135,0.224075714104976,-0.387775861435678,4,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-119.135,3,45,-905.81682,-146.94862,1989,"Deficit","BN",1225.135,-0.119944838732058,0.204322446097777,2,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-695.235,6,45,-2819.20333182,-703.31501362,1992,"Deficit","C",1225.135,-0.574071439980084,0.0593568240071501,5,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",224.865,2,60,308.379213478,212.014928498,2024,"Surplus","AN",1225.135,0.173054339724194,0.0943982855097602,1,NA,"Estimated"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",128.465,1,54,102.9196868,102.9196868,2011,"Surplus","AN",1225.135,0.0840068129634693,0.187659171275002,4,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-814.035,5,45,-2115.8883182,-776.0351362,1991,"Deficit","C",1225.135,-0.633428263987234,-0.279151909136544,4,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-807.235,2,49,-920.58362,-744.15442,2001,"Deficit","C",1225.135,-0.607406057291645,-0.463398090822644,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",699.765,1,46,559.456998638,559.456998638,1993,"Surplus","W",1225.135,0.456649266111898,1.03072070609198,6,0.456649266111898,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-511.835,1,53,-410.467,-410.467,2007,"Deficit","D",1225.135,-0.335038179465936,-1.18173179592927,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",184.065,2,48,760.2148,215.843,1996,"Surplus","AN",1225.135,0.176178951707363,-0.268157223489656,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-424.335,2,53,-833.4152,-422.9482,2008,"Deficit","D",1225.135,-0.345225791443392,-0.0101876119774555,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",173.365,1,60,96.36428498,96.36428498,2023,"Surplus","AN",1225.135,0.0786560542144335,0.565657201190073,3,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",671.265,1,48,544.3718,544.3718,1995,"Surplus","W",1225.135,0.444336175197019,0.932173842066385,1,0.444336175197019,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-568.235,3,59,-2252.3986722,-596.6421502,2022,"Deficit","C",1225.135,-0.487001146975639,0.208682595632318,2,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",1955.065,2,42,2924.509348,1809.743,1983,"Surplus","W",1225.135,1.47717843339714,0.567265364225167,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-600.635,3,53,-1416.28152,-582.86632,2009,"Deficit","D",1225.135,-0.475756810473948,-0.130531019030556,2,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-214.935,1,43,-146.2792,-146.2792,1985,"Deficit","BN",1225.135,-0.119398433642007,-0.504354377272709,3,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",1281.365,1,42,1114.766348,1114.766348,1982,"Surplus","W",1225.135,0.909913069171969,1.22385522248569,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-911.035,1,59,-803.45002,-803.45002,2020,"Deficit","C",1225.135,-0.655805294926682,-0.790333163284046,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",365.265,3,48,1110.5376,350.3228,1997,"Surplus","W",1225.135,0.285946283470801,0.109767331763438,2,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-76.335,4,53,-1543.269652,-126.988132,2010,"Deficit","AN",1225.135,-0.103652358311533,0.372104452162415,3,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",793.965,4,48,1860.13838,749.60078,1998,"Surplus","W",1225.135,0.611851575540655,0.325905292069853,3,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-456.735,1,41,-384.62152,-384.62152,1981,"Deficit","BN",1225.135,-0.313942153313716,-0.529754941292184,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",1143.165,2,56,1299.92525600155,1053.49184145469,2017,"Surplus","W",1225.135,0.859898575630185,0.658750608633187,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-226.535,1,49,-176.4292,-176.4292,2000,"Deficit","BN",1225.135,-0.144007966469001,-0.368083680573978,5,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",226.265,1,58,164.8148,164.8148,2019,"Surplus","AN",1225.135,0.134527868357365,0.451421108694144,1,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",468.265,3,42,3396.132348,471.623,1984,"Surplus","W",1225.135,0.384955943630702,-1.09222248976643,2,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-719.835,1,47,-597.667,-597.667,1994,"Deficit","C",1225.135,-0.487837666869366,-0.944486932981264,1,-0.487837666869366,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-465.935,4,45,-1339.853182,-434.036362,1990,"Deficit","D",1225.135,-0.35427635485069,-0.234331516118632,3,NA,"Actual"
"MRNC1",18,1801,"Klamath-Northern California Coastal",40.18,-123.78,263,"Humboldt County in California","North Coast",-487.135,1,57,-388.237,-388.237,2018,"Deficit","BN",1225.135,-0.316893240336779,-1.17679181596696,2,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",10.365,5,49,59.0109415612,10.337,1999,"Surplus","W",19.535,0.529152802661889,0.0128999232147426,4,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-4.435,1,59,-2.695,-2.695,2024,"Deficit","AN",19.535,-0.137957512157666,-0.986435843358076,1,NA,"Estimated"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-2.435,1,50,-1.1578,-1.1578,2000,"Deficit","AN",19.535,-0.0592679805477348,-0.588420783209624,5,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-13.035,2,46,-20.438,-12.523,1988,"Deficit","C",19.535,-0.641054517532634,-0.235884310212439,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-15.135,4,54,-49.32484,-15.07144,2015,"Deficit","C",19.535,-0.771509598157154,-0.029282825697466,3,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-4.035,5,54,-54.463484,-5.138644,2016,"Deficit","AN",19.535,-0.263048067571026,0.508461530586127,4,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",9.765,4,49,48.6739415612,10.085,1998,"Surplus","W",19.535,0.516252879447146,-0.299001791656002,3,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-10.235,1,46,-7.915,-7.915,1987,"Deficit","BN",19.535,-0.405170207320194,-1.1849500895828,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",19.165,1,58,16.5750242,16.5750242,2023,"Surplus","W",19.535,0.84847833120041,1.19323174814436,3,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",16.765,3,49,38.5889415612,15.926,1997,"Surplus","W",19.535,0.815254671103148,0.386536984898899,2,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-11.435,1,42,-9.69397477331819,-9.69397477331819,1981,"Deficit","BN",19.535,-0.496236231037532,-0.80211041925448,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-14.935,3,54,-34.2534,-14.4994,2014,"Deficit","C",19.535,-0.742226772459688,-0.200685948297927,2,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",10.965,3,43,64.8891025226682,11.165,1984,"Surplus","W",19.535,0.571538264653187,-1.08267212695163,2,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-10.735,2,54,-19.754,-10.579,2013,"Deficit","D",19.535,-0.541540824161761,-0.0718710007678526,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-12.535,1,52,-9.985,-9.985,2007,"Deficit","D",19.535,-0.511133862298439,-1.39240243036601,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",17.265,1,45,15.233,15.233,1986,"Surplus","W",19.535,0.779779882262605,0.936165856155618,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",17.265,1,49,14.2879415612,14.2879415612,1995,"Surplus","W",19.535,0.731402178715126,1.37156518808293,1,0.731402178715126,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-4.635,1,44,-3.055,-3.055,1985,"Deficit","AN",19.535,-0.156385973893013,-0.727924238546199,3,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-11.635,1,54,-9.175,-9.175,2012,"Deficit","BN",19.535,-0.469669823393908,-1.05334553365754,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",13.365,1,53,11.402105,11.402105,2011,"Surplus","W",19.535,0.583675710263629,0.90432838495009,4,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-5.835,3,57,-30.978138,-6.734758,2022,"Deficit","BN",19.535,-0.344753416943947,0.414528896851804,2,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",7.865,2,49,22.6629415612,8.375,1996,"Surplus","AN",19.535,0.428717686204249,-0.302684492510878,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",34.465,2,43,53.7241025226682,32.315,1983,"Surplus","W",19.535,1.65421039160481,0.558274762085069,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",50.265,1,55,44.7246356,44.7246356,2017,"Surplus","W",19.535,2.28946176606092,2.55250983363194,5,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-15.435,2,57,-24.24338,-14.83258,2021,"Deficit","C",19.535,-0.759282313795751,-0.277541847965191,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",24.865,1,43,21.4091025226682,21.4091025226682,1982,"Surplus","W",19.535,1.09593562951974,1.59217186055728,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-5.835,4,52,-37.30345,-6.26395,2010,"Deficit","AN",19.535,-0.32065267468646,0.197622216534425,3,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",19.465,1,51,17.2155814772,17.2155814772,2006,"Surplus","W",19.535,0.881268568067571,1.036333079355,6,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-6.135,3,46,-27.2118,-6.7738,1989,"Deficit","BN",19.535,-0.346751983619145,0.294302533913489,2,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-10.035,3,52,-31.0395,-10.1245,2009,"Deficit","D",19.535,-0.518274891220886,0.0412336831328384,2,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-2.235,2,55,44.0096356,-0.714999999999999,2018,"Deficit","AN",19.535,-0.0366009726132582,-2.32606273867417,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",12.865,1,56,11.507,11.507,2019,"Surplus","W",19.535,0.589045303301766,0.625646275915024,2,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-11.035,2,52,-20.915,-10.93,2008,"Deficit","D",19.535,-0.559508574353724,-0.0483747120552853,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-14.235,6,46,-65.0035068,-14.0934388,1992,"Deficit","C",19.535,-0.721445549014589,-0.0652188789352445,5,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",4.965,1,47,3.05915612,3.05915612,1993,"Surplus","AN",19.535,0.156598726388533,0.878044275403123,6,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-14.235,1,48,-12.505584388,-12.505584388,1994,"Deficit","C",19.535,-0.640163009367801,-0.796761735756335,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-8.535,5,50,-37.79568308,-8.37685228,2004,"Deficit","BN",19.535,-0.428812504735091,-0.0728604801638086,4,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-11.735,1,57,-9.4108,-9.4108,2020,"Deficit","BN",19.535,-0.481740465830561,-1.07078576913233,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-6.635,4,50,-29.4188308,-6.9535228,2003,"Deficit","BN",19.535,-0.355952024571282,0.146747130790888,3,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-13.035,5,46,-50.910068,-12.819388,1991,"Deficit","C",19.535,-0.656226670079345,-0.0993349372920399,4,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-2.435,6,50,-40.824868308,-3.029185228,2005,"Deficit","AN",19.535,-0.155064511287433,0.273747993447658,5,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-11.335,4,46,-38.09068,-10.87888,1990,"Deficit","D",19.535,-0.556891732787305,-0.21013974916816,3,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-12.635,2,50,-12.64508,-11.48728,2001,"Deficit","D",19.535,-0.588035833120041,-0.528767852572306,1,NA,"Actual"
"MTSC1",16,1605,"Central Lahontan",39.33,-120.11,5800,"Nevada County in California","Eastern Sierra",-9.635,3,50,-22.465308,-9.820228,2002,"Deficit","BN",19.535,-0.50269915536217,0.0853366777578703,2,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",153.59,1,28,129.299,129.299,1983,"Surplus","W",35.61,3.63097444538051,3.68808340353833,5,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-8.61,2,28,120.728,-8.571,1984,"Deficit","W",35.61,-0.240690817186184,-3.87166526256669,1,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-0.310000000000002,5,27,325.95235,-2.03365,1982,"Deficit","W",35.61,-0.0571089581578209,0.274286717214266,4,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",77.69,1,30,62.6981,62.6981,1995,"Surplus","W",35.61,1.76068800898624,2.38568098848638,2,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-24.61,1,31,-22.171,-22.171,1996,"Deficit","AN",35.61,-0.62260600954788,-2.38329401853412,1,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-27.41,2,31,-48.79515,-26.62415,1997,"Deficit","BN",35.61,-0.747659365346813,-0.125053355798933,1,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-12.41,4,27,327.986,-11.801,1981,"Deficit","W",35.61,-0.331395675372087,-4.92670598146588,3,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-18.61,4,28,89.2474775,-17.8613725,1986,"Deficit","AN",35.61,-0.501583052513339,-0.119130089862398,3,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-31.81,7,36,-197.66574574225,-31.04077412725,2018,"Deficit","C",35.61,-0.871687001607695,-0.122407936317046,6,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-8.11,8,36,-209.215361861337,-11.5496161190875,2019,"Deficit","W",35.61,-0.324336313369489,0.547350688238206,7,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-14.51,3,28,107.10885,-13.61915,1985,"Deficit","AN",35.61,-0.382452962650941,-0.141762145464757,2,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-24.71,2,29,188.102565388085,-22.256,1994,"Deficit","AN",35.61,-0.62499297950014,-6.53228209458255,1,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-26.41,4,34,66.6055729154844,-26.5530475,2008,"Deficit","BN",35.61,-0.745662664981747,0.0227633389497333,3,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-31.21,5,34,36.0941157904844,-30.511457125,2009,"Deficit","C",35.61,-0.856822721847796,-0.111160056866049,4,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-16.41,6,34,17.5688972217344,-18.52521856875,2010,"Deficit","AN",35.61,-0.520225177443134,0.336597544404662,5,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",90.79,1,35,74.3927172146875,74.3927172146875,2011,"Surplus","W",35.61,2.08909624304093,2.60932142048406,6,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-26.11,1,36,-23.446,-23.446,2012,"Deficit","BN",35.61,-0.658410558831789,-2.74750680187272,1,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-28.31,2,36,-51.0264,-27.5804,2013,"Deficit","D",35.61,-0.774512777309744,-0.116102218477956,1,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-28.81,3,36,-79.65196,-28.62556,2014,"Deficit","D",35.61,-0.803862959842741,-0.0293501825329963,2,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-30.01,4,36,-109.454294,-29.802334,2015,"Deficit","C",35.61,-0.836909126649817,-0.0330461668070767,3,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-30.61,5,36,-139.9431441,-30.4888501,2016,"Deficit","C",35.61,-0.856187871384443,-0.0192787447346252,4,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-26.01,6,36,-166.624971615,-26.681827515,2017,"Deficit","BN",35.61,-0.749279065290649,0.106908806093794,5,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-24.61,9,28,-25.5689638281148,-24.8515383073492,1991,"Deficit","BN",35.61,-0.697880884789363,0.0384363121308314,8,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-11.01,10,28,-38.6551945742172,-13.0862307461024,1992,"Deficit","W",35.61,-0.367487524462297,0.330393360327067,9,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",249.79,1,29,210.358565388085,210.358565388085,1993,"Surplus","W",35.61,5.90728911508241,6.27477663954471,10,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-30.71,3,34,93.1586204154844,-27.36365,2007,"Deficit","D",35.61,-0.76842600393148,-0.532509126649818,2,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-20.11,9,36,-227.561361861337,-18.346,2020,"Deficit","AN",35.61,-0.515192361696153,-0.190856048326664,8,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-30.71,10,36,-256.416761861337,-28.8554,2021,"Deficit","D",35.61,-0.810317326593654,-0.295124964897501,9,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",-31.61,11,36,-287.613571861338,-31.19681,2022,"Deficit","C",35.61,-0.876068800898624,-0.0657514743049704,10,NA,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",65.59,1,37,51.0719785,51.0719785,2023,"Surplus","W",35.61,1.43420327155293,2.31027207245156,11,1.43420327155293,"Actual"
"MVVC1",18,1809,"Northern Mojave-Mono Lake",34.57,-117.32,2643,"San Bernardino County in California","Southern California",32.69,2,37,77.6059785,26.534,2024,"Surplus","W",35.61,0.745127773097444,-0.68907549845549,1,NA,"Estimated"
